App,Category,Type,Content Rating,Genres,Price
Bk Bee Sales Manager,0.1,1.0,0.0,0.03,0.0024749999999999
BK Arogyam Task Track,0.1,0.0,0.0,0.03,0.0
Capital Bk Mobile Business Dep,0.26,0.0,0.0,0.07,0.0
BK Travel Solutions,0.87,0.0,0.0,0.29,0.0
Bk Usha behn,0.23,0.0,0.0,0.06,0.0
BK Gold App,0.26,0.0,0.0,0.07,0.0
Of the wall Arapaho bk,0.32,0.0,0.0,0.09,0.0
Burger King Italia,0.23,0.0,0.0,0.06,0.0
WebComics,1.0,0.0,0.33,0.32,0.0
Lezhin Comics - Daily Releases,1.0,0.0,0.33,0.32,0.0
BL Driver,0.61,0.0,0.0,0.2,0.0
TappyToon Comics & Webtoons,1.0,0.0,0.33,0.32,0.0
K-Rain BL,0.06,0.0,0.0,0.0,0.0
감성학원 BL 첫사랑,1.0,0.0,0.0,0.32,0.0
BL Flowers Digital,0.52,0.0,0.0,0.15,0.0
BL 1-Click Camera - Free,0.39,0.0,0.0,0.1,0.0
BL 1-Click Camera,0.39,1.0,0.0,0.1,0.009975
BL info,0.48,0.0,0.0,0.14,0.0
BL File Explorer,0.06,1.0,0.0,0.0,0.004975
BL IP-Camera,0.06,1.0,0.0,0.0,0.009975
BL Carrier,0.1,0.0,0.0,0.03,0.0
BL Holo Theme,0.19,1.0,0.0,0.05,0.005
BL Portfolio,0.39,0.0,0.0,0.1,0.0
Skywatch BL,0.81,0.0,0.0,0.27,0.0
B-L Animal Hospital,0.13,0.0,0.0,0.03,0.0
BL Banking DES,0.26,0.0,0.0,0.07,0.0
BL ONLINE PERSONAL TRAINING,0.35,0.0,0.0,0.09,0.0
BL Community Icon Pack,0.19,0.0,0.0,0.05,0.0
BL Mobile Banking,0.26,0.0,0.0,0.07,0.0
BL Taxi,0.61,0.0,0.0,0.2,0.0
AC-BL,0.32,0.0,0.0,0.09,0.0
B L Enterprises,0.26,0.0,0.0,0.07,0.0
BL PowerPoint Remote,0.06,1.0,0.0,0.0,0.009975
BL Kennedy Theme,0.19,0.0,0.0,0.05,0.0
bm offers,0.23,0.0,0.0,0.06,0.0
B.M.Snowboard Free,0.29,0.0,0.0,0.08,0.0
BM Wallet,0.26,0.0,0.0,0.07,0.0
BM Online OEC Verification,0.06,0.0,0.0,0.0,0.0
Business Mitra (BM),0.1,0.0,0.0,0.03,0.0
Basket Manager 2018 Pro,0.29,1.0,0.0,0.08,0.007475
bm Wallet,0.26,0.0,0.0,0.07,0.0
BatControl Pro,0.06,1.0,0.0,0.0,0.009975
Myjob@BM,0.55,0.0,0.33,0.16,0.0
DMR BrandMeister Tool,0.32,0.0,0.0,0.09,0.0
"Borneo Bible, BM Bible",0.45,0.0,0.0,0.13,0.0
Basket Manager 2018 Free,0.29,0.0,0.0,0.08,0.0
MOD Black for BM,0.45,0.0,0.0,0.13,0.0
Basket Manager 2017 Free,0.29,0.0,0.0,0.08,0.0
BM Box,0.45,0.0,0.0,0.13,0.0
BM FlexCheck,0.74,0.0,0.0,0.25,0.0
TuenMun BM,0.06,0.0,0.0,0.0,0.0
bm-Events,0.55,0.0,0.33,0.16,0.0
Poop Tracker - Toilet Log,0.35,0.0,0.0,0.09,0.0
B&M Stores,0.52,0.0,0.0,0.15,0.0
BM CRM,0.52,0.0,0.0,0.15,0.0
Mobilight-BM,0.26,0.0,0.0,0.07,0.0
iFORA BM,0.13,0.0,0.0,0.03,0.0
Basket Manager 2016 Free,0.29,0.0,0.0,0.08,0.0
BM Pharmacy,0.35,0.0,0.0,0.09,0.0
postit.bm,0.52,0.0,0.0,0.15,0.0
orderin.bm,0.68,0.0,0.0,0.22,0.0
BM Assets,0.26,0.0,0.0,0.07,0.0
BM Interventi,0.16,0.0,0.0,0.04,0.0
BM Tahmin: Ücretsiz İddaa Tahminleri,0.29,0.0,0.0,0.08,0.0
BM Physiotherapy Clinic,0.35,0.0,0.0,0.09,0.0
BBMoji - Your personalized BBM Stickers,0.32,0.0,0.0,0.09,0.0
Dormi - Baby Monitor,0.94,0.0,0.0,0.34,0.0
BAMMS for BM 1Park,0.16,0.0,0.0,0.04,0.0
Bet Master Pro Soccer Predictions,0.29,0.0,0.0,0.08,0.0
MbH BM,0.13,0.0,0.0,0.03,0.0
Basket Manager 2016 Pro,0.29,1.0,0.0,0.08,0.0024749999999999
Anime Mod for BM,0.45,0.0,0.0,0.13,0.0
BAMMS for BM SQ,0.16,0.0,0.0,0.04,0.0
BM speed test,0.06,0.0,0.0,0.0,0.0
Basket Manager 2017 Pro,0.29,1.0,0.0,0.08,0.0024749999999999
BN Más Cerca de Usted,0.26,0.0,0.0,0.07,0.0
My College Bookstore,0.52,0.0,0.0,0.15,0.0
NOOK Audiobooks,0.45,0.0,0.0,0.13,0.0
BN PERKS™,0.23,0.0,0.0,0.06,0.0
BNCR Token Celular,0.26,0.0,0.0,0.07,0.0
BN Mi Banco,0.1,0.0,0.0,0.03,0.0
BN Pro BlueICS-b HD Text,0.77,0.0,0.0,0.26,0.0
BN Whitening Shoppe Ph,0.97,0.0,0.0,0.31,0.0
BN Pro ArialXL Legacy Text,0.77,0.0,0.0,0.26,0.0
Sam.BN Pro,0.06,1.0,0.0,0.0,0.0024749999999999
BN Pro PercentXL-b Neon HD Txt,0.77,0.0,0.0,0.26,0.0
BN Bank Mobilbank,0.26,0.0,0.0,0.07,0.0
BN Pro Play-b HD Text,0.77,0.0,0.0,0.26,0.0
[BN] Blitz,0.29,0.0,0.0,0.08,0.0
BN Pro LcdD Legacy Text,0.77,0.0,0.0,0.26,0.0
BN Pro RobotoXL-b HD Text,0.77,0.0,0.0,0.26,0.0
Browsery by Barnes & Noble,0.45,0.0,0.0,0.13,0.0
BN Pro ArialXL-b HD Text,0.77,0.0,0.0,0.26,0.0
2017 BN SM Sales Conference,0.1,0.0,0.33,0.03,0.0
BN Inscript Improved Input keyboard,0.16,0.0,0.0,0.04,0.0
BN Pro Percent White HD Text,0.77,0.0,0.0,0.26,0.0
RTVBN,0.42,0.0,0.0,0.12,0.0
BN Pro White HD Text,0.77,0.0,0.0,0.26,0.0
BN Pro Roboto-b Neon HD Text,0.77,0.0,0.0,0.26,0.0
BN Pro LcdD HD Text,0.77,0.0,0.0,0.26,0.0
BN Pro LcdD-b HD Text,0.77,0.0,0.0,0.26,0.0
BN Pro Solid Battery-White,0.77,0.0,0.0,0.26,0.0
BN Pro Battery Level-White,0.77,0.0,0.0,0.26,0.0
BN MALLORCA Radio,0.32,0.0,0.0,0.09,0.0
"Calendars (En, Bn, Ar)",0.16,0.0,0.0,0.04,0.0
BN Habitat - Property Experts - Buy | Sell | Rent,0.1,0.0,0.0,0.03,0.0
BN Pro Play HD Text,0.77,0.0,0.0,0.26,0.0
BN Pro RobotoXL HD Text,0.77,0.0,0.0,0.26,0.0
BN Pro ArialXL-b Neon HD Text,0.77,0.0,0.0,0.26,0.0
BN Pro Black Text,0.77,0.0,0.0,0.26,0.0
BN Pro BlueICS HD Text,0.77,0.0,0.0,0.26,0.0
BN Pro Arial Legacy Text,0.77,0.0,0.0,0.26,0.0
BN Pro Black Text on White,0.77,0.0,0.0,0.26,0.0
BN Pro White Text,0.77,0.0,0.0,0.26,0.0
Sam.BN,0.06,0.0,0.0,0.0,0.0
Bangla Calendar 1425: (EN-BN-AR) Holiday,0.23,0.0,0.0,0.06,0.0
BN DB1 App,0.16,0.0,0.0,0.04,0.0
BN Inscript Improved Keyboard,0.16,0.0,0.0,0.04,0.0
FX LITE BO,0.26,0.0,0.0,0.07,0.0
BOO! - Next Generation Messenger,0.55,0.0,0.33,0.16,0.0
Socle Commun BO du 23-04-2015,0.77,1.0,0.0,0.26,0.0024749999999999
Wishbone - Compare Anything,0.55,0.0,0.33,0.16,0.0
Bee.Bo,0.23,0.0,0.0,0.06,0.0
Bo Aung Din,0.87,0.0,0.33,0.29,0.0
BPme - Mobile Fuel Payment & BP Driver Rewards app,0.48,0.0,0.0,0.14,0.0
My BP Lab,0.35,0.0,0.0,0.09,0.0
BP World Energy,0.1,0.0,0.0,0.03,0.0
BP and Sugar Test Prank,0.23,0.0,0.0,0.06,0.0
iFORA BP,0.13,0.0,0.0,0.03,0.0
MbH BP,0.13,0.0,0.0,0.03,0.0
Cardio Journal — Blood Pressure Log,0.13,0.0,0.0,0.03,0.0
Monitor My BP,0.35,1.0,0.0,0.09,0.014975
MedM Blood Pressure,0.13,0.0,0.0,0.03,0.0
"Diabetes, Blood Pressure, Health Tracker App",0.13,0.0,0.0,0.03,0.0
Blood Pressure(BP) Report Lite,0.13,0.0,0.0,0.03,0.0
bp e-store,0.45,0.0,0.0,0.13,0.0
Wireless BP,0.13,0.0,0.0,0.03,0.0
BP Tracker,0.35,0.0,0.0,0.09,0.0
BP Log lite,0.23,0.0,0.0,0.06,0.0
MI-BP,0.35,0.0,0.0,0.09,0.0
BP Service,0.1,0.0,0.0,0.03,0.0
Blood Pressure Log - bpresso.com,0.13,0.0,0.0,0.03,0.0
High Blood Pressure,0.13,0.0,0.0,0.03,0.0
Simple Blood Pressure log,0.13,0.0,0.0,0.03,0.0
BP Tracker-Symptoms & Solution,0.13,0.0,0.0,0.03,0.0
Compas BP Store,0.52,0.0,0.0,0.15,0.0
Blood Pressure Tracker,0.13,0.0,0.0,0.03,0.0
Hypertension Hi blood pressure,0.13,0.0,0.0,0.03,0.0
Deep Breathe BP,0.35,0.0,0.0,0.09,0.0
bpresso PRO,0.13,1.0,0.0,0.03,0.013725
BP Toolbox,0.35,0.0,0.0,0.09,0.0
bp Magazine for Bipolar,0.23,0.0,0.67,0.06,0.0
Blood Pressure - Heartcare,0.13,0.0,0.0,0.03,0.0
UM BP Track,0.13,0.0,0.0,0.03,0.0
BP Assist,0.06,0.0,0.0,0.0,0.0
BP Fitness Lead Scanner,0.87,1.0,0.0,0.29,0.2749749999999999
Blood pressure,0.35,0.0,0.0,0.09,0.0
BQ Camera,0.39,0.0,0.0,0.1,0.0
BQ Services,0.06,0.0,0.0,0.0,0.0
"Brilliant Quotes: Life, Love, Family & Motivation",0.45,0.0,0.67,0.13,0.0
BQ Scan,0.06,0.0,0.0,0.0,0.0
Add-On: bq (a),0.16,0.0,0.0,0.04,0.0
BQ Partners,0.32,0.0,0.0,0.09,0.0
gardening ideas flower diy,0.84,0.0,0.0,0.28,0.0
Software Update,0.06,0.0,0.0,0.0,0.0
Add-On: bq (c),0.16,0.0,0.0,0.04,0.0
BQ Llicència,0.29,0.0,0.0,0.08,0.0
Wherever BQ,0.48,0.0,0.33,0.14,0.0
Add-On: bq (b),0.16,0.0,0.0,0.04,0.0
bq magazine,0.42,0.0,0.0,0.12,0.0
Bill Miller Bar-B-Q Store Ops,0.1,0.0,0.0,0.03,0.0
BQ Scanner,0.06,0.0,0.0,0.0,0.0
Bar-B-Q Rib House,0.68,0.0,0.0,0.22,0.0
Gold Wallpapers,0.19,0.0,0.0,0.05,0.0
[Substratum] M5 Theme,0.19,0.0,0.0,0.05,0.0
Bar-B-Q Recipes,0.68,0.0,0.0,0.22,0.0
System Update Free,0.06,0.0,0.0,0.0,0.0
Bar BQ Tonight Dublin,0.23,0.0,0.0,0.06,0.0
Woody's Bar-B-Q,0.68,0.0,0.0,0.22,0.0
Launcher Oreo 8.1,0.19,0.0,0.0,0.05,0.0
Theme for Android 7.0,0.19,0.0,0.0,0.05,0.0
Free antivirus and VPN,0.06,0.0,0.0,0.0,0.0
Jimbo's Pit Bar B-Q,0.68,0.0,0.0,0.22,0.0
IKEA Store,0.52,0.0,0.0,0.15,0.0
Simple Gallery,0.06,0.0,0.0,0.0,0.0
Pick-a-Paint,0.23,0.0,0.0,0.06,0.0
Miller's Bar B-Q,0.68,0.0,0.0,0.22,0.0
BAR-B-Q Recipes,0.68,0.0,0.0,0.22,0.0
Bar BQ Night Middlesbrough,0.52,0.0,0.33,0.15,0.0
BQ Wings,0.68,0.0,0.0,0.22,0.0
Texas Bar-B-Q Rewards,0.68,0.0,0.0,0.22,0.0
4-T's Bar-BQ & Catering,0.52,0.0,0.0,0.15,0.0
"Zetup, print in one click",0.06,0.0,0.0,0.0,0.0
Baskin-Robbins,0.68,0.0,0.0,0.22,0.0
BR,0.23,0.0,0.0,0.06,0.0
Bleacher Report Live,0.29,0.0,0.0,0.08,0.0
QR Code Pro,0.16,1.0,0.0,0.04,0.011225
B R Telco FCU Mobile Banking,0.26,0.0,0.0,0.07,0.0
BR Chat Bot,0.55,0.0,0.0,0.16,0.0
Br Browser,0.55,0.0,0.0,0.16,0.0
Dr B R Ambedkar (Jai Bhim),0.55,0.0,0.0,0.16,0.0
Dr. B.R.Ambedkar,0.55,0.0,0.0,0.16,0.0
cronometra-br,0.16,1.0,0.0,0.04,0.387475
Táxi Nacional BR,0.61,0.0,0.0,0.2,0.0
BR Classified,0.1,0.0,0.0,0.03,0.0
Mu Mobile BR,0.1,0.0,0.0,0.03,0.0
Cube BR LWP simple,0.19,0.0,0.0,0.05,0.0
Mu Elite BR,0.1,0.0,0.67,0.03,0.0
Vidroid.com.br,0.42,0.0,0.0,0.12,0.0
CJ - BR MEMES,1.0,0.0,0.0,0.32,0.0
Next Portuguese(BR) Langpack,0.06,0.0,0.0,0.0,0.0
BR Ambedkar Biography & Quotes,0.45,0.0,0.0,0.13,0.0
B. R. Ambedkar Jayanti SMS,0.19,0.0,0.0,0.05,0.0
GearBest Online Shopping,0.52,0.0,0.0,0.15,0.0
BS-Mobile,0.32,0.0,0.0,0.09,0.0
BS Calendar / Patro / पात्रो,0.16,0.0,0.0,0.04,0.0
BS Match Maker Premium,0.06,1.0,0.0,0.0,0.0024749999999999
BS Battery+,0.06,0.0,0.0,0.0,0.0
ATC Unico BS,0.32,0.0,0.0,0.09,0.0
Revista BS,0.42,0.0,0.0,0.12,0.0
BS MAPS,0.61,0.0,0.0,0.2,0.0
BS Where Am I,0.06,0.0,0.0,0.0,0.0
BS TRACK CLIENT,0.06,0.0,0.0,0.0,0.0
Kiosko BS,0.42,0.0,0.0,0.12,0.0
CABLE SIZE CALCULATOR BS 7671,0.06,0.0,0.0,0.0,0.0
Corporate B.S. Generator,0.1,0.0,0.0,0.03,0.0
Banco Sabadell App. Your mobile bank,0.26,0.0,0.0,0.07,0.0
Strætó.is,0.61,0.0,0.0,0.2,0.0
VOLT DROP CALCULATOR BS 7671,0.06,0.0,0.0,0.0,0.0
17th Edition Cable Sizer,0.45,1.0,0.0,0.13,0.0077
Black Social,0.55,0.0,0.33,0.16,0.0
BTNotification,0.06,0.0,0.0,0.0,0.0
Little Magnet BT,0.06,0.0,0.0,0.0,0.0
BT Notifier,0.06,0.0,0.0,0.0,0.0
Little Magnet BT Pro,0.06,1.0,0.0,0.0,0.0024749999999999
Bt Notifier -Smartwatch notice,0.06,0.0,0.0,0.0,0.0
BT One Voice mobile access,0.32,0.0,0.0,0.09,0.0
BT One Mobile secure access,0.1,0.0,0.0,0.03,0.0
BT Communicator,0.55,0.0,0.33,0.16,0.0
BT One Voice anywhere,0.1,0.0,0.0,0.03,0.0
BT Find Address for Bluetooth,0.1,0.0,0.0,0.03,0.0
BT Camera,0.39,0.0,0.0,0.1,0.0
BT Messenger,0.32,0.0,0.0,0.09,0.0
BT One Phone Mobile App,0.32,0.0,0.0,0.09,0.0
SW-100.tch by Callstel,0.32,0.0,0.0,0.09,0.0
BT App,0.42,0.0,0.0,0.12,0.0
BT MeetMe with Dolby Voice,0.32,0.0,0.0,0.09,0.0
ProGrade BT,0.06,0.0,0.0,0.0,0.0
BT Share It,0.1,0.0,0.0,0.03,0.0
Bluetooth Auto Connect,0.32,0.0,0.0,0.09,0.0
Ultimate Control BT,0.1,0.0,0.0,0.03,0.0
BT Controller,0.06,0.0,0.0,0.0,0.0
BT Church,0.23,0.0,0.33,0.06,0.0
Mediatek SmartDevice,0.06,0.0,0.0,0.0,0.0
LG BT Reader Plus,0.06,0.0,0.0,0.0,0.0
BT Mobile,0.61,0.0,0.0,0.2,0.0
MagicLight BT,0.23,0.0,0.0,0.06,0.0
Bluetooth Control BT->uC FREE,0.06,0.0,0.0,0.0,0.0
B.T.,0.42,0.0,0.0,0.12,0.0
Autool BT-BOX,0.06,0.0,0.0,0.0,0.0
BT Remote (SPP) for Bluetooth,0.06,0.0,0.0,0.0,0.0
BT Satmeter,0.06,0.0,0.0,0.0,0.0
Battery Notifier Pro BT,0.06,1.0,0.0,0.0,0.006475
BT Panorama,0.26,0.0,0.0,0.07,0.0
Battery Notifier BT Free,0.06,0.0,0.0,0.0,0.0
BT (Usage Interne),0.77,0.0,0.0,0.26,0.0
BT Position Sender - Bluetooth Position Sender,0.06,0.0,0.0,0.0,0.0
Aegis BT,0.1,0.0,0.0,0.03,0.0
OSRAM BT Control,0.06,0.0,0.0,0.0,0.0
Vip视频免费看-BT磁力搜索,0.06,0.0,0.0,0.0,0.0
AudioBT: BT audio GPS/SMS/Text,0.32,0.0,0.0,0.09,0.0
Jabbla BT,0.06,0.0,0.0,0.0,0.0
BT Speed,0.29,1.0,0.0,0.08,0.012
USB BT Wi-Fi Color Terminal Modem,0.06,1.0,0.0,0.0,0.022475
SenseView BT Zephyr Sensor,0.06,0.0,0.0,0.0,0.0
BU Bus Tracker,0.61,0.0,0.0,0.2,0.0
BU Bookstore,0.52,0.0,0.0,0.15,0.0
BU Dental GoGoldman,0.48,0.0,0.0,0.14,0.0
BU Questrom Launch,0.48,0.0,0.0,0.14,0.0
sustainability@BU,0.23,0.0,0.0,0.06,0.0
BU School of Public Health,0.48,0.0,0.0,0.14,0.0
On a Bu Pour Vous OBPV,0.23,0.0,0.33,0.06,0.0
BU Beauty Rooms,0.97,0.0,0.0,0.31,0.0
BU Bison Nation,0.29,0.0,0.0,0.08,0.0
SkyTest BU/GU Lite,0.1,1.0,0.0,0.03,0.0449749999999999
BU Alsace,0.45,0.0,0.0,0.13,0.0
Catholic La Bu Zo Kam,0.45,0.0,0.0,0.13,0.0
Khrifa Hla Bu (Solfa),0.45,0.0,0.0,0.13,0.0
Kristian Hla Bu,0.45,0.0,0.0,0.13,0.0
SA HLA BU,0.45,0.0,0.0,0.13,0.0
Büfe BU,0.23,0.0,0.0,0.06,0.0
BV Mobile Apps,0.16,0.0,0.0,0.04,0.0
BV,0.32,0.0,0.0,0.09,0.0
Bacterial Vaginosis,0.35,0.0,0.0,0.09,0.0
Bacterial Vaginosis 🇺🇸,0.35,0.0,0.33,0.09,0.0
Bacterial Vaginosis Symptoms & Treatment,0.13,0.0,0.0,0.03,0.0
Hilverda De Boer B.V. App,0.52,0.0,0.0,0.15,0.0
BV Smart,0.1,0.0,0.0,0.03,0.0
BV Forest,0.1,0.0,0.0,0.03,0.0
Bacterial Vaginosis Symptoms,0.13,0.0,0.67,0.03,0.0
BV Aventure,0.48,0.0,0.0,0.14,0.0
Bacterial vaginosis Treatment - Sexual disease,0.35,0.0,0.0,0.09,0.0
BV Link,0.1,0.0,0.0,0.03,0.0
Bacterial Vaginosis Treatment,0.13,0.0,0.0,0.03,0.0
BV Bombers,0.29,0.0,0.0,0.08,0.0
Schulman B.V.,0.52,0.0,0.0,0.15,0.0
BV MAAp,0.1,0.0,0.0,0.03,0.0
BV Taxi - Driver,0.61,0.0,0.0,0.2,0.0
BV Taxi Sudan,0.61,0.0,0.0,0.2,0.0
van Gennip Textiles BV,0.23,0.0,0.0,0.06,0.0
bacterial vaginosis,0.13,0.0,0.33,0.03,0.0
PIO bv App,0.1,0.0,0.0,0.03,0.0
Meu Cartão BV,0.26,0.0,0.0,0.07,0.0
BV Rando,0.48,0.0,0.0,0.14,0.0
Kovax Europe B.V.,0.1,0.0,0.0,0.03,0.0
StartPage Private Search,0.23,0.0,0.0,0.06,0.0
DHV accountancy BV,0.1,0.0,0.0,0.03,0.0
BV Frankfurt inside,0.29,0.0,0.0,0.08,0.0
BV Teknisk App,0.1,0.0,0.0,0.03,0.0
TomTom GPS Navigation Traffic,0.61,0.0,0.0,0.2,0.0
OLX Uganda Sell Buy Cellphones,0.52,0.0,0.0,0.15,0.0
Feel Performer,0.32,0.0,0.0,0.09,0.0
My Budget Book,0.26,1.0,0.0,0.07,0.007475
VictronConnect,0.06,0.0,0.0,0.0,0.0
BV Productions,0.1,0.0,0.0,0.03,0.0
Allsetra B.V.,0.1,0.0,0.0,0.03,0.0
PIO bv Transport App,0.1,0.0,0.0,0.03,0.0
Philips Hue,0.23,0.0,0.0,0.06,0.0
Home Remedies for Bacterial Infections,0.35,0.0,0.0,0.09,0.0
Best Western To Go,0.48,0.0,0.33,0.14,0.0
BW Smart,0.06,0.0,0.0,0.0,0.0
Watch Face BW Inter,0.19,1.0,0.0,0.05,0.0024749999999999
BlitzWolf Shutter - BW Shutter,0.39,0.0,0.0,0.1,0.0
Black & White Camera - Lovely BW,0.39,0.0,0.0,0.1,0.0
BW App,0.23,0.0,0.0,0.06,0.0
Learn SAP BW,0.45,0.0,0.0,0.13,0.0
Next Launcher 3D Theme Stun-BW,0.19,0.0,0.0,0.05,0.0
Standard Chartered Mobile (BW),0.26,0.0,0.0,0.07,0.0
BW Mobilbanking für Smartphone und Tablet,0.26,0.0,0.0,0.07,0.0
BW COMPANY FINDER,0.1,0.0,0.0,0.03,0.0
BW Taxi,0.61,0.0,0.0,0.2,0.0
BW SmartLife,0.06,0.0,0.0,0.0,0.0
Bw Events,0.87,0.0,0.0,0.29,0.0
Learn SAP BW on HANA,0.45,0.0,0.0,0.13,0.0
Analog BW - Camera filter effect foto film retouch,0.39,0.0,0.0,0.1,0.0
BW Ultra,0.16,0.0,0.0,0.04,0.0
BW-IVMS,0.16,0.0,0.0,0.04,0.0
BW Wallpaper,0.19,0.0,0.0,0.05,0.0
Skull Widget BW,0.19,0.0,0.0,0.05,0.0
BW Map mobile,0.48,0.0,0.0,0.14,0.0
Bell and Wyson Camera BW Pix +,0.23,0.0,0.0,0.06,0.0
Best Western e-Concierge Hotel,0.48,0.0,0.0,0.14,0.0
BlackCam Pro - B&W Camera,0.39,1.0,0.0,0.1,0.003725
Kromium BW Theme for NEXT,0.19,0.0,0.0,0.05,0.0
IP address BW,0.16,0.0,0.0,0.04,0.0
Color Changer Pro [root],0.19,1.0,0.0,0.05,0.0024749999999999
Fantasy theme dark bw black building,0.9,0.0,0.0,0.3,0.0
BL Essentials BW Icon Pack,0.19,0.0,0.0,0.05,0.0
Hypocam,0.39,0.0,0.0,0.1,0.0
BW Fuhlenbrock,0.29,0.0,0.0,0.08,0.0
BW eServices,0.1,0.0,0.0,0.03,0.0
B&W Photo Filter Editor,0.39,0.0,0.0,0.1,0.0
BW t&t,0.16,0.0,0.0,0.04,0.0
Bixby Button Remapper - bxActions Pro / Coffee,0.06,1.0,0.0,0.0,0.007475
Bixby Button Remapper - bxActions,0.06,0.0,0.0,0.0,0.0
Bitcoin BX Thailand,0.26,0.0,0.0,0.07,0.0
Bx Thailand Alert (Bitcoin),0.26,0.0,0.0,0.07,0.0
Bitcoin BX Thailand PRO,0.26,1.0,0.0,0.07,0.012475
Bitcoin Bx (Thailand),0.26,0.0,0.0,0.07,0.0
BX Mobile TMC for SAP B1,0.1,0.0,0.0,0.03,0.0
BX Thailand - Crypto Tracking & Analyse Bitcoin,0.26,0.0,0.0,0.07,0.0
BxPort - Bitcoin Bx (Thailand),0.26,0.0,0.0,0.07,0.0
Bx Access 4d,0.06,0.0,0.0,0.0,0.0
bX Thailand Simple Market Price and Alert,0.26,0.0,0.0,0.07,0.0
QR & Barcode Scanner BX PRO,0.06,0.0,0.0,0.0,0.0
BX Diff - Crypto Coins Checker,0.26,0.0,0.0,0.07,0.0
bitcoin exchange bx thailand,0.26,0.0,0.0,0.07,0.0
Bitcoin & Cryptocurrency - Bx,0.26,0.0,0.0,0.07,0.0
Benefit Extras Mobile App,0.35,0.0,0.0,0.09,0.0
Kick Axe Bx,0.35,0.0,0.0,0.09,0.0
LEDSHOWTW,0.06,0.0,0.0,0.0,0.0
Tiny Call Confirm,0.32,0.0,0.0,0.09,0.0
Casa de Bolsa Bx+ Móvil,0.26,0.0,0.0,0.07,0.0
Limbo PC Emulator QEMU ARM x86,0.06,0.0,0.0,0.0,0.0
Lollipop Launcher Plus,0.19,1.0,0.0,0.05,0.012475
Crypto Tracker by BitScreener,0.26,0.0,0.0,0.07,0.0
Fists For Fighting (Fx3),0.29,0.0,0.33,0.08,0.0
"CoinMarketApp - CryptoCurrency Portfolio, News,ICO",0.26,0.0,0.0,0.07,0.0
Trinomial Factoring Wizard,0.06,1.0,0.0,0.0,0.0024749999999999
Bitcoin Ticker Widget,0.26,0.0,0.0,0.07,0.0
One Today by Google,0.23,0.0,0.0,0.06,0.0
Project Fi by Google,0.06,0.0,0.0,0.0,0.0
Best Hairstyles step by step,0.97,0.0,0.0,0.31,0.0
BZ Reminder,0.1,0.0,0.0,0.03,0.0
B.Z. Live-Ticker,0.42,0.0,0.0,0.12,0.0
Weather BZ,0.81,0.0,0.0,0.27,0.0
BZ Reminder PRO,0.1,1.0,0.0,0.03,0.009975
Evasion.bz,0.55,0.0,0.33,0.16,0.0
BZ Berner Zeitung E-Paper,0.42,0.0,0.0,0.12,0.0
BZ-Smart,0.42,0.0,0.0,0.12,0.0
BZ Conferencing,0.06,0.0,0.0,0.0,0.0
GITZ.bz,0.52,0.0,0.0,0.15,0.0
Berner Zeitung,0.42,0.0,0.33,0.12,0.0
Dragon B.Z Wallpapers,0.19,0.0,0.0,0.05,0.0
bz Basellandschaftliche News,0.42,0.0,0.0,0.12,0.0
BZ Langenthaler Tagblatt E-Paper,0.42,0.0,0.0,0.12,0.0
24/7 BZ Reis,0.48,0.0,0.0,0.14,0.0
BZ Delivery,0.52,0.0,0.0,0.15,0.0
Badische Zeitung,0.42,0.0,0.0,0.12,0.0
Dragon BZ Wallpapers HD,0.19,0.0,0.0,0.05,0.0
bz Baselland E-Paper,0.42,0.0,0.0,0.12,0.0
BZ Dealer,0.16,0.0,0.0,0.04,0.0
BZ Vesper-App,0.48,0.0,0.0,0.14,0.0
BZ-Digital,0.42,0.0,0.0,0.12,0.0
BZ Berner Oberländer,0.42,0.0,0.0,0.12,0.0
bz Basel E-Paper,0.42,0.0,0.0,0.12,0.0
Südtirol2Go,0.61,0.0,0.0,0.2,0.0
ePN Cashback AliExpress,0.52,0.0,0.0,0.15,0.0
Restaurantführer Südbaden,0.48,0.0,0.0,0.14,0.0
bz Basel News,0.42,0.0,0.0,0.12,0.0
WISE- MOBILE PORTAL,0.06,0.0,0.0,0.0,0.0
Inwestor mobile,0.26,0.0,0.0,0.07,0.0
BZ Straußenführer,0.48,0.0,0.0,0.14,0.0
Putzmeister Experts,0.06,0.0,0.0,0.0,0.0
Bubble,0.06,0.0,0.0,0.0,0.0
iBiznes24 mobile,0.26,0.0,0.0,0.07,0.0
CA Service Management,0.1,0.0,0.0,0.03,0.0
CA Mobile Authenticator,0.1,0.0,0.0,0.03,0.0
CA Latam Partners,0.1,0.0,0.0,0.03,0.0
CA Mobile OTP,0.06,0.0,0.0,0.0,0.0
CA Case Management,0.1,0.0,0.0,0.03,0.0
CA UIM Mobile,0.1,0.0,0.0,0.03,0.0
CA Clarity Mobile Time Manager,0.1,0.0,0.0,0.03,0.0
CA Auth ID,0.06,0.0,0.33,0.0,0.0
Patchcord.ca Inc. App Launcher,0.1,0.0,0.0,0.03,0.0
CA Speakers Free,0.23,0.0,0.33,0.06,0.0
CA World '17,0.16,0.0,0.33,0.04,0.0
CA DMV,0.06,0.0,0.0,0.0,0.0
Save.ca,0.52,0.0,0.0,0.15,0.0
California Cop Assist CA Cop,0.16,1.0,0.0,0.04,0.012475
CA Laws 2018 (California Laws and Codes),0.45,0.0,0.0,0.13,0.0
California Cameras - Traffic,0.48,0.0,0.0,0.14,0.0
